player_id,family_name,given_name,total_games_played,n_minutes_played,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,Segm K-means PCA,Segment
P-06164,Stanković,Branko,6,570,2,2,0,0,0,0,5,5
P-01131,Sarabia,Pedro,4,384,2,1,0,0,0,0,5,5
P-06203,De Boeck,Glen,3,204,2,2,0,0,0,0,5,5
P-06169,Lee,Dong-gook,3,54,2,2,0,0,0,0,5,5
P-06105,Remetter,François,4,360,2,2,0,0,0,0,5,5
P-06101,Kewell,Harry,4,239,2,2,0,0,1,0,5,5
P-06089,Ayoví,Marlon,4,246,2,2,0,0,0,0,5,5
P-01145,Popović,Vladica,6,510,2,1,0,0,0,0,5,5
P-05943,Carvalho,William,6,495,2,2,0,0,0,0,5,5
P-01229,Asamoah,Kwadwo,8,750,2,2,0,0,0,0,5,5
P-05793,Kollmann,Walter,2,180,2,2,0,0,0,0,5,5
P-01234,Choupo-Moting,Eric Maxim,5,393,2,2,0,0,0,0,5,5
P-05801,Oblitas,Carlos Juan,9,726,2,2,0,0,0,0,5,5
P-05769,Anderiesen,Wim,2,210,2,2,0,0,0,0,5,5
P-05941,M'Fédé,Louis-Paul,8,566,2,2,0,0,0,0,5,5
P-05727,Sándor,Károly,6,540,2,2,0,0,1,0,5,5
P-05721,Afonin,Valentin,4,390,2,2,0,0,0,0,5,5
P-05765,Mellberg,Bror,4,360,2,2,0,0,1,0,5,5
P-05908,Costa,Diego,6,446,2,2,0,0,3,0,5,5
P-05901,Vente,Leen,2,210,2,2,0,0,1,0,5,5
P-01194,Naranjo,José,4,360,2,2,0,0,0,0,5,5
P-05935,Romaric,not applicable,4,162,2,2,0,0,1,0,5,5
P-05918,Wagner,Franz,4,390,2,1,0,0,0,0,5,5
P-01207,Budai,László,4,390,2,2,0,0,0,0,5,5
P-05885,Bellone,Bruno,5,313,2,2,0,0,0,0,5,5
P-05831,Bindea,Silviu,2,210,2,2,0,0,1,0,5,5
P-04558,Noh,Jung-yoon,3,199,2,2,0,0,0,0,5,5
P-04551,Chung,Jong-soo,3,158,2,2,0,0,0,0,5,5
P-04547,Maboang,Emmanuel,5,247,2,2,0,0,0,0,5,5
P-04584,Samedov,Aleksandr,8,629,2,2,0,0,0,0,5,5
P-04573,Abdulghani,Hussein,6,531,2,2,0,0,0,0,5,5
P-04533,Duarte,Óscar,6,516,2,2,0,0,1,0,5,5
P-04528,Koller,Karl,8,720,2,2,0,0,1,0,5,5
P-04699,Chislenko,Igor,7,600,2,2,0,0,4,0,5,5
P-04681,Choi,In-young,6,495,2,2,0,0,0,0,5,5
P-04726,Bauer,not applicable,8,750,2,2,0,0,0,0,5,5
P-04718,Tamada,Keiji,4,149,2,2,0,0,1,0,5,5
P-04709,Hernández,Guillermo,4,360,2,2,0,0,0,0,5,5
P-04603,Wels,Frank,2,210,2,2,0,0,0,0,5,5
P-04611,Assad,Salah,5,428,2,2,0,0,2,0,5,5
P-04653,Šijaković,Vasilije,3,270,2,2,0,0,0,0,5,5
P-01589,McLeish,Alex,5,383,3,3,0,0,0,0,5,5
P-04643,Matysik,Waldemar,9,722,2,2,0,0,0,0,5,5
P-04641,Douglas,Bryan,7,630,2,2,0,0,0,0,5,5
P-01677,Peralta,Oribe,5,304,2,2,0,0,1,0,5,5
P-04309,Morishima,Hiroaki,4,85,2,2,0,0,1,0,5,5
P-04351,Amaral,not applicable,7,630,1,1,0,0,0,0,5,5
P-04344,Serebryanikov,Viktor,4,316,3,2,0,0,0,0,5,5
P-04322,Boumnijel,Ali,6,540,3,2,0,0,0,0,5,5
P-04280,Augusto,José,6,540,1,1,0,0,3,0,5,5
P-04358,Quini,not applicable,4,169,2,2,0,0,0,0,5,5
P-04421,Cappello,Gino,3,270,2,2,0,0,0,0,5,5
P-04472,Pérez,Enzo,6,420,2,2,1,0,0,0,5,5
P-04462,Moore,Joe-Max,4,197,3,2,0,0,0,0,5,5
P-04461,Dimitrov,Ivan,5,409,2,2,0,0,0,0,5,5
P-01627,Osako,Yuya,6,433,2,2,0,0,1,0,5,5
P-04420,Grønkjær,Jesper,6,357,2,2,0,0,0,0,5,5
P-04366,Vlaar,Ron,7,690,1,1,0,0,0,0,5,5
P-01648,Aston,Alfred,3,300,2,2,0,0,0,0,5,5
P-01641,Tenorio,Edwin,6,433,2,2,0,0,0,0,5,5
P-05066,Govou,Sidney,7,227,2,2,0,0,0,0,5,5
P-01464,Job,Joseph-Désiré,4,155,2,2,0,0,0,0,5,5
P-01470,Wegerle,Roy,6,187,2,2,0,0,0,0,5,5
P-04989,Nicholl,Jimmy,8,720,2,2,0,0,0,0,5,5
P-04986,Koke,not applicable,5,365,2,2,0,0,0,0,5,5
P-05012,Keller,Kasey,5,450,4,2,0,0,0,0,5,5
P-04735,Aitken,Roy,6,540,2,2,0,0,0,0,5,5
P-01407,Galić,Milan,6,540,1,1,0,0,3,0,5,5
P-05185,Roma,Antonio,6,540,2,2,0,0,0,0,5,5
P-05167,Ramírez,Jaime,6,540,2,1,0,0,2,0,5,5
P-05206,Matthews,Stanley,3,300,2,2,0,0,0,0,5,5
P-01433,Weber,Wolfgang,8,679,2,2,1,0,1,0,5,5
P-05107,Mellberg,Olof,8,734,2,2,0,0,0,0,5,5
P-01430,Joaquín,not applicable,5,371,2,2,0,0,0,0,5,5
P-05102,McStay,Paul,4,286,2,2,0,0,0,0,5,5
P-01416,Sansom,Kenny,9,810,2,2,0,0,0,0,5,5
P-05155,Webó,Pierre,5,220,2,2,0,0,0,0,5,5
P-01417,Bickel,Alfred,5,480,2,2,0,0,1,0,5,5
P-01530,Kuznetsov,Oleh,7,660,2,2,0,0,0,0,5,5
P-04800,Cissé,Djibril,4,112,2,2,0,0,0,0,5,5
P-04794,Naydenov,Georgi,5,450,2,2,0,0,0,0,5,5
P-04792,Patrício,Rui,5,450,2,2,0,0,0,0,5,5
P-04809,Badjou,Arnold,3,270,3,2,0,0,0,0,5,5
P-04832,Czerniatynski,Alexandre,6,397,2,2,0,0,1,0,5,5
P-01519,Janes,Paul,4,390,2,2,0,0,0,0,5,5
P-04743,Clijsters,Leo,5,302,2,2,0,0,1,0,5,5
P-04739,Hartford,Asa,4,338,2,2,0,0,0,0,5,5
P-04780,Yanagisawa,Atsushi,5,366,2,2,0,0,0,0,5,5
P-04759,Shalamanov,Aleksandar,5,393,2,2,0,0,0,0,5,5
P-01535,Jonquet,Robert,6,540,2,2,0,0,0,0,5,5
P-04851,Al-Khilaiwi,Mohammed,6,469,2,2,0,0,0,0,5,5
P-04965,Song,Alex,3,209,2,2,0,0,0,0,5,5
P-04917,Bobek,Stjepan,5,450,2,2,0,0,1,0,5,5
P-01509,Nakazawa,Yuji,7,660,2,2,0,0,0,0,5,5
P-04912,Šurjak,Ivica,9,810,2,2,0,0,2,0,5,5
