player_id,family_name,given_name,total_games_played,n_minutes_played,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,0
P-03283,Bengtson,Jerry,3,226,1,1,0,0,0,0,0
P-09443,Ureña,Marco,6,226,2,2,0,0,1,0,0
P-02998,Pepe,Simone,3,226,1,1,0,0,0,0,0
P-03770,Feigenbaum,Yehoshua,3,226,1,1,0,0,0,0,0
P-01739,Criscito,Domenico,3,226,1,1,0,0,0,0,0
P-04313,Rogic,Tom,3,226,1,1,0,0,0,0,0
P-01512,Cardeñosa,Julio,3,226,1,1,0,0,0,0,0
P-07060,Dejagah,Ashkan,3,226,2,1,0,0,0,0,0
P-00681,Jumaa,Ali Thani,3,226,1,1,0,0,1,0,0
P-07309,Wu,Chengying,3,226,1,1,0,0,0,0,0
P-04826,Rabiu,Mohammed,3,225,1,1,0,0,0,0,0
P-09439,Dié,Serey,3,225,1,1,0,0,0,0,0
P-06764,Streiter,Michael,3,225,1,1,0,0,0,0,0
P-06097,Hovhannisyan,Khoren,3,225,1,1,0,0,1,0,0
P-09986,El Said,Abdallah,3,225,1,1,0,0,0,0,0
P-07767,Leal,Eugenio,3,225,1,1,0,0,0,0,0
P-01200,Bednarek,Jan,3,225,1,1,0,0,1,0,0
P-05733,Masilela,Tsepo,3,225,1,1,0,0,0,0,0
P-08066,Csapó,Károly,3,225,2,1,0,0,1,0,0
P-08529,da Silva,Jorge,3,225,1,1,0,0,0,0,0
P-00972,Kryszałowicz,Paweł,3,225,1,1,0,0,1,0,0
P-06394,Ogris,Andreas,3,225,1,1,0,0,1,0,0
P-03139,Bar,Shraga,3,225,1,1,0,0,0,0,0
P-03890,Marchetti,Federico,3,225,1,1,0,0,0,0,0
P-00896,Sigurðsson,Ragnar,3,225,1,1,0,0,0,0,0
P-06632,Badri,Anice,3,225,1,1,0,0,0,0,0
P-08027,Mirallas,Kevin,4,225,1,1,0,0,0,0,0
P-08238,Koscielny,Laurent,4,224,1,1,0,0,0,0,0
P-04767,Jahanbakhsh,Alireza,6,224,2,2,0,0,0,0,0
P-08726,Sánchez,Tente,4,224,1,1,0,0,0,0,0
P-02252,Mpenza,Mbo,4,223,2,2,0,0,0,0,0
P-09926,Smolov,Fyodor,5,223,1,1,0,0,0,0,0
P-03295,McAteer,Jason,6,223,2,2,0,0,0,0,0
P-05328,Iguarán,Arnoldo,3,223,1,1,0,0,0,0,0
P-03991,Al-Yami,Al Hasan,3,223,1,1,0,0,0,0,0
P-01805,Bárcenas,Édgar,3,222,1,1,0,0,0,0,0
P-07215,Wilhelmsson,Christian,4,222,1,1,0,0,0,0,0
P-07279,Fallon,Rory,3,222,1,1,0,0,0,0,0
P-01252,Karasi,Stanislav,4,222,1,1,0,0,2,0,0
P-04531,Delph,Fabian,4,222,1,1,0,0,0,0,0
P-02118,McGowan,Ryan,3,222,1,1,0,0,0,0,0
P-08951,Amador,Rafael,3,221,1,1,0,0,0,0,0
P-02941,Nicol,Steve,3,221,1,1,0,0,0,0,0
P-05484,Schöne,Lasse,3,221,1,1,0,0,0,0,0
P-00200,Wilson,Bruce,3,221,1,1,0,0,0,0,0
P-02108,Jahani,Ghafour,3,220,1,1,0,0,0,0,0
P-02503,Costly,Carlo,3,220,1,1,0,0,1,0,0
P-05647,Jørgensen,Mathias,3,220,1,1,0,0,1,0,0
P-08790,Pavlin,Miran,3,220,1,1,0,0,0,0,0
P-02271,Makoun,Jean,4,220,2,2,0,0,0,0,0
P-05155,Webó,Pierre,5,220,2,2,0,0,0,0,0
P-02843,Romero,Enrique,3,219,1,1,0,0,0,0,0
P-09131,Broos,Hugo,3,219,1,1,0,0,0,0,0
P-04507,Yakovenko,Pavel,3,219,1,1,0,0,1,0,0
P-07285,Hashemian,Vahid,3,219,1,1,0,0,0,0,0
P-06761,Popescu,Gabriel,3,219,1,1,0,0,0,0,0
P-07575,Lauck,Reinhard,3,218,1,1,0,0,0,0,0
P-00238,Saviola,Javier,3,218,1,1,0,0,1,0,0
P-01154,Panov,Pavel,3,218,1,1,0,0,0,0,0
P-09146,Reid,Peter,3,217,1,1,0,0,0,0,0
P-00801,Banega,Éver,3,217,1,1,0,0,0,0,0
P-03326,Bonvallet,Eduardo,3,217,1,1,0,0,0,0,0
P-06902,Nafti,Mehdi,3,216,1,1,0,0,0,0,0
P-06180,Gaxa,Siboniso,3,216,1,1,0,0,0,0,0
P-07349,Agoos,Jeff,3,216,2,1,0,0,0,0,0
P-04543,Siasia,Samson,3,216,1,1,0,0,1,0,0
P-07562,Bakero,José María,5,215,2,2,0,0,0,0,0
P-05899,Zavarov,Oleksandr,3,215,1,1,0,0,1,0,0
P-08433,Wildschut,Piet,3,215,1,1,0,0,0,0,0
P-02655,Mkhalele,Helman,3,215,1,1,0,0,0,0,0
P-02032,Sissoko,Moussa,4,215,1,1,0,0,1,0,0
P-01910,Janečka,Petr,3,215,1,1,0,0,0,0,0
P-05127,Katanec,Srečko,3,215,1,1,0,0,0,0,0
P-09071,Khamees,Nasir,3,215,1,1,0,0,0,0,0
P-00197,Ben Slimane,Mehdi,3,215,1,1,0,0,0,0,0
P-07834,Forsyth,Tom,3,215,1,1,0,0,0,0,0
P-03733,Villa,Germán,3,214,2,1,0,0,0,0,0
P-05098,Rapaić,Milan,3,214,1,1,0,0,1,0,0
P-09913,Grosicki,Kamil,3,214,1,1,0,0,0,0,0
P-07347,Rashford,Marcus,6,214,1,1,0,0,0,0,0
P-04749,Han,Kook-young,3,214,1,1,0,0,0,0,0
P-08840,Barreto,Édgar,5,213,2,2,0,0,0,0,0
P-07485,Vashchuk,Vladyslav,3,213,1,1,0,0,0,0,0
P-08332,Jensen,Niclas,3,213,1,1,0,0,0,0,0
P-02244,Claros,Jorge,3,213,1,1,0,0,0,0,0
P-04044,Jørgensen,Nicolai,3,213,1,1,0,0,0,0,0
P-09865,Batty,David,4,212,1,1,0,0,0,0,0
P-05312,Sorondo,Gonzalo,3,212,1,1,0,0,0,0,0
P-09021,Belkalem,Essaïd,3,212,1,1,0,0,0,0,0
P-05279,Wendt,Benny,3,211,1,1,0,0,0,0,0
P-09800,Augustsson,Jörgen,3,211,1,1,0,0,0,0,0
P-09116,Reus,Marco,3,211,1,1,0,0,1,0,0
P-09297,Gonzalez,Omar,3,211,1,1,0,0,0,0,0
P-04876,Sosa,Mario,2,210,1,1,0,0,0,0,0
P-01365,Baratky,Iuliu,2,210,2,1,0,0,1,0,0
P-07660,Gernaey,Léopold,2,210,1,1,0,0,0,0,0
P-06538,Scott,Jackie,2,210,1,1,0,0,0,0,0
P-03198,Regueiro,Luis,2,210,1,1,0,0,1,0,0
P-03020,Lafuente,not applicable,2,210,1,1,0,0,0,0,0
P-06752,Ciriaco,not applicable,2,210,1,1,0,0,0,0,0
P-05955,Kruse,Robbie,3,210,1,1,0,0,0,0,0
P-01298,Magriñá,José,2,210,1,1,0,0,1,0,0
P-07841,Carré,Louis,2,210,1,1,0,0,0,0,0
P-05477,Palotás,Péter,2,210,1,1,0,0,2,0,0
P-05769,Anderiesen,Wim,2,210,2,2,0,0,0,0,0
P-05444,Zamora,Ricardo,2,210,1,1,0,0,0,0,0
P-07172,Taylor,Tommy,2,210,1,1,0,0,0,0,0
P-00372,Jovanović,Nikola,3,210,1,1,0,0,0,0,0
P-04109,Hahnemann,Wilhelm,2,210,1,1,0,0,1,0,0
P-09381,Batatais,not applicable,2,210,1,1,0,0,0,0,0
P-09183,Iraragorri,José,2,210,1,1,0,0,2,1,0
P-05725,Raftl,Rudolf,2,210,2,1,0,0,0,0,0
P-09683,Kovács,Nicolae,2,210,2,2,0,0,0,0,0
P-05412,Rulc,Oldřich,2,210,1,1,0,0,0,0,0
P-06016,van Heel,Puck,2,210,2,2,0,0,0,0,0
P-01717,Smit,Kick,2,210,2,2,0,0,1,0,0
P-09377,Weber,Mauk,2,210,2,2,0,0,0,0,0
P-00226,Rășinaru,Gheorghe,2,210,1,1,0,0,0,0,0
P-08678,Bodola,Iuliu,2,210,2,2,0,0,0,0,0
P-07704,Rodrigues,not applicable,2,210,2,1,0,0,0,0,0
P-06987,Schall,Anton,2,210,1,1,0,0,1,0,0
P-05901,Vente,Leen,2,210,2,2,0,0,1,0,0
P-05298,Lofthouse,Nat,2,210,1,1,0,0,3,0,0
P-09079,Aeby,Georges,2,210,1,1,0,0,0,0,0
P-00397,Ludl,Josef,2,210,1,1,0,0,0,0,0
P-05063,Dries,Marcel,2,210,1,1,0,0,0,0,0
P-02480,Kupfer,Andreas,2,210,1,1,0,0,0,0,0
P-09970,Van Brandt,Alfons,2,210,1,1,0,0,0,0,0
P-02370,Christodoulopoulos,Lazaros,2,210,1,1,0,0,0,0,0
P-05831,Bindea,Silviu,2,210,2,2,0,0,1,0,0
P-09990,Redín,Bernardo,3,210,1,1,0,0,2,0,0
P-01460,Huysmans,Constant,2,210,1,1,0,0,0,0,0
P-06293,Gorostiza,Guillermo,2,210,1,1,0,0,0,0,0
P-07883,Zsak,Manfred,3,210,1,1,0,0,0,0,0
P-01463,Pinga,not applicable,2,210,1,1,0,0,2,0,0
P-08269,Anoul,Léopold,2,210,1,1,0,0,3,0,0
P-09888,Carvajales,Benito,2,210,1,1,0,0,0,0,0
P-08019,Mostefa,Mehdi,2,210,1,1,0,0,0,0,0
P-06619,Tagoe,Prince,3,210,1,1,0,0,0,0,0
P-07520,Hohberg,Juan,2,210,1,1,0,0,3,0,0
P-07346,Van Den Bosch,Pieter,2,210,1,1,0,0,0,0,0
P-01607,Mansız,İlhan,7,210,1,1,0,0,3,0,0
P-02936,Vorsah,Isaac,2,210,1,1,0,0,0,0,0
P-00146,Coppens,Henri,2,210,1,1,0,0,1,0,0
P-02668,Lángara,Isidro,2,210,1,1,0,0,1,0,0
P-04393,Ghoulam,Faouzi,2,210,1,1,0,0,0,0,0
P-03036,Daoudi,Rachid,3,210,1,1,0,0,0,0,0
P-04603,Wels,Frank,2,210,2,2,0,0,0,0,0
P-03572,Carballo,Néstor,2,210,1,1,0,0,0,0,0
P-09553,Mees,Victor,2,210,1,1,0,0,0,0,0
P-02934,Mermans,Joseph,2,210,1,1,0,0,0,0,0
P-04241,Mohsen,Marwan,3,209,1,1,0,0,0,0,0
P-04874,Balotelli,Mario,3,209,1,1,0,0,1,0,0
P-08394,Kühbauer,Dietmar,3,209,1,1,0,0,0,0,0
P-06010,Meza,Maximiliano,4,209,1,1,0,0,0,0,0
P-02630,Gomes,Fernando,3,209,1,1,0,0,0,0,0
P-04752,Forson,Richmond,3,209,1,1,0,0,0,0,0
P-04520,Shatov,Oleg,3,209,1,1,0,0,0,0,0
P-02879,Massamba,Kilasu,3,209,1,1,0,0,0,0,0
P-04965,Song,Alex,3,209,2,2,0,0,0,0,0
P-04404,Guerrero,Paolo,3,209,1,1,0,0,1,0,0
P-01224,Glushakov,Denis,3,208,1,1,0,0,0,0,0
P-03930,Massing,Benjamin,2,208,1,1,0,0,0,0,0
P-01511,Bamous,Driss,3,208,1,1,0,0,0,0,0
P-03993,de Ávila,Antony,4,208,2,2,0,0,0,0,0
P-05008,Eder,not applicable,3,207,1,1,0,0,0,0,0
P-00659,Adamache,Stere,3,207,1,1,0,0,0,0,0
P-09199,Cacau,not applicable,4,207,1,1,0,0,1,0,0
P-06706,Cardozo,Óscar,5,207,1,1,0,0,0,0,0
P-08980,Milar,Denis,3,207,1,1,0,0,0,0,0
P-01228,Jałocha,Jan,3,206,1,1,0,0,0,0,0
P-06732,Rose,Danny,5,206,1,1,0,0,0,0,0
P-05616,Bognár,György,3,206,1,1,0,0,0,0,0
P-08246,Oar,Tommy,3,206,1,1,0,0,0,0,0
P-04110,García,Boniek,3,205,2,1,0,0,0,0,0
P-01077,Ramos,Venancio,4,205,1,1,0,0,0,0,0
P-08308,Aimar,Pablo,6,205,2,2,0,0,0,0,0
P-07066,Herbert,Ricki,3,205,1,1,0,0,0,0,0
P-02894,Mathis,Clint,3,205,1,1,0,0,1,0,0
P-09641,Mun,In-guk,3,205,1,1,0,0,0,0,0
P-03605,Nazaire,Wilner,3,205,1,1,0,0,0,0,0
P-05327,Casiraghi,Pierluigi,3,204,1,1,0,0,0,0,0
P-07576,Lara,Raúl,3,204,1,1,0,0,0,0,0
P-06484,Jeleń,Ireneusz,3,204,1,1,0,0,0,0,0
P-07810,Iwan,Andrzej,4,204,2,2,0,0,0,0,0
P-06203,De Boeck,Glen,3,204,2,2,0,0,0,0,0
P-04644,Estay,Fabián,4,203,1,1,0,0,0,0,0
P-00849,Pivarić,Josip,4,203,1,1,0,0,0,0,0
P-06757,Bohinen,Lars,3,203,1,1,0,0,0,0,0
P-05126,Angibeaud,Didier,3,203,1,1,0,0,0,0,0
P-08773,Timofte,Daniel,3,203,1,1,0,0,0,0,0
P-08918,Hwang,Hee-chan,3,203,1,1,0,0,0,0,0
P-09082,Taremi,Mehdi,3,203,1,1,0,0,0,0,0
P-02640,Ansarifard,Karim,4,202,2,2,0,0,1,1,0
P-02130,Bahja,Ahmed,3,202,1,1,0,0,0,0,0
P-02698,Bento,Paulo,3,202,1,1,0,0,0,0,0
P-05874,Mendizábal,Guillermo,3,202,1,1,0,0,0,0,0
P-02127,Choi,Yong-soo,3,202,2,2,0,0,0,0,0
P-01448,Lubański,Włodzimierz,5,202,1,1,0,0,0,0,0
P-06440,Schrijvers,Piet,3,201,2,1,0,0,0,0,0
P-07439,van Vossen,Peter,4,201,1,1,0,0,0,0,0
P-06452,Mwamba,Kazadi,3,201,1,1,0,0,0,0,0
P-01221,Akwá,not applicable,3,201,1,1,0,0,0,0,0
P-01436,Di Livio,Angelo,6,201,2,2,0,0,0,0,0
P-09676,Löwe,Wolfram,4,201,1,1,0,0,0,0,0
P-05697,Sviderskyi,Vyacheslav,3,200,1,1,0,0,0,0,0
P-01239,Bornstein,Jonathan,2,200,1,1,0,0,0,0,0
P-01736,Maku,Mayanga,3,200,1,1,0,0,0,0,0
P-02806,Pessotto,Gianluca,3,199,1,1,0,0,0,0,0
P-09510,Edu,Maurice,3,199,1,1,0,0,0,0,0
P-04567,Bossio,Miguel,3,199,1,1,0,0,0,0,0
P-00362,Rossi,Youssef,3,199,1,1,0,0,0,0,0
P-04558,Noh,Jung-yoon,3,199,2,2,0,0,0,0,0
P-09792,Neagu,Alexandru,3,198,1,1,0,0,1,0,0
P-01783,Girard,René,5,198,1,1,0,0,1,0,0
P-08219,Christopher,Justice,3,198,1,1,0,0,0,0,0
P-09656,Zenden,Boudewijn,4,198,1,1,0,0,1,0,0
P-00900,James,Paul,3,198,1,1,0,0,0,0,0
P-08919,van Nistelrooy,Ruud,3,198,1,1,0,0,1,0,0
P-08143,Serna,Mauricio,3,198,2,1,0,0,0,0,0
P-09655,Rodionov,Sergey,6,197,2,2,0,0,1,0,0
P-04908,Wagué,Moussa,3,197,1,1,0,0,1,0,0
P-09674,Nagy,Antal,3,197,1,1,0,0,0,0,0
P-02875,Leguía,Germán,4,197,2,2,0,0,0,0,0
P-04462,Moore,Joe-Max,4,197,3,2,0,0,0,0,0
P-04082,Pettersson,Stefan,3,197,1,1,0,0,0,0,0
P-06768,Uche,Kalu,3,196,1,1,0,0,2,0,0
P-02339,Mendieta,Gaizka,3,196,1,1,0,0,1,0,0
P-03877,Krstajić,Mladen,3,196,1,1,0,0,0,0,0
P-04060,Gemmill,Archie,3,196,1,1,0,0,2,1,0
P-03287,Uribe,Julio César,3,196,1,1,0,0,0,0,0
P-00278,Martínez,Jackson,3,195,1,1,0,0,2,0,0
P-00806,Obasi,Chinedu,3,195,1,1,0,0,0,0,0
P-01690,Stoch,Miroslav,4,195,1,1,0,0,0,0,0
P-06072,Sassi,Ferjani,3,195,1,1,0,0,1,1,0
P-03727,Anastasi,Pietro,3,195,1,1,0,0,1,0,0
P-02661,Kim,Do-keun,3,195,1,1,0,0,0,0,0
P-04261,Oliveira,Luís,3,195,1,1,0,0,0,0,0
P-00542,Diamantino,not applicable,3,194,1,1,0,0,1,0,0
P-02853,Aziz,Khaled,3,193,1,1,0,0,0,0,0
P-06340,Modise,Teko,3,193,1,1,0,0,0,0,0
P-00163,Addo,Eric,4,193,1,1,0,0,0,0,0
P-04706,Karaś,Jan,3,193,1,1,0,0,0,0,0
P-07702,Gillhaus,Hans,3,193,1,1,0,0,0,0,0
P-06598,Radchenko,Dmitri,3,193,1,1,0,0,1,0,0
P-04400,Embé,David,3,192,1,1,0,0,1,0,0
P-01457,Derdiyok,Eren,3,192,1,1,0,0,0,0,0
P-06781,Limpar,Anders,3,192,2,2,0,0,0,0,0
P-06802,Gutiérrez,Jonás,3,192,1,1,0,0,0,0,0
P-02105,Beschastnykh,Vladimir,4,192,2,2,0,0,1,0,0
P-02558,Brahimi,Yacine,3,191,1,1,0,0,1,0,0
P-06456,Hosseini,Majid,3,190,1,1,0,0,0,0,0
P-04501,Clarke,Colin,3,190,1,1,0,0,1,0,0
P-00061,Aboubakar,Vincent,4,190,2,2,0,0,0,0,0
P-00708,Guarín,Fredy,3,190,1,1,0,0,0,0,0
P-01117,Díaz,Ramón,4,190,1,1,0,0,1,0,0
P-05409,Núñez,Jorge,3,189,1,1,0,0,0,0,0
P-04485,Ibarbo,Víctor,3,189,1,1,0,0,0,0,0
P-06317,Casagrande,not applicable,3,189,1,1,0,0,0,0,0
P-04371,Iliev,Ilian,3,189,1,1,0,0,0,0,0
P-02100,da Costa,Manuel,3,189,1,1,0,0,0,0,0
P-07245,Struway,Estanislao,3,189,1,1,0,0,0,0,0
P-05033,Maisonneuve,Brian,3,189,1,1,0,0,0,0,0
P-04575,Sinha,not applicable,4,189,1,1,0,0,1,0,0
P-04217,Vogel,Eberhard,3,188,1,1,0,0,0,0,0
P-04884,Jancker,Carsten,3,188,1,1,0,0,1,0,0
P-08278,Obregón,Alfonso,3,188,1,1,0,0,0,0,0
P-08526,Veselý,František,3,187,1,1,0,0,0,0,0
P-01347,Coloccini,Fabricio,2,187,1,1,0,0,0,0,0
P-01470,Wegerle,Roy,6,187,2,2,0,0,0,0,0
P-06132,Desmet,Philippe,3,187,1,1,0,0,0,0,0
P-08109,Inkoom,Samuel,2,187,2,1,0,0,0,0,0
P-07951,Neira,Miguel Ángel,3,186,1,1,0,0,1,1,0
P-07362,Šarić,Daniel,3,185,1,1,0,0,0,0,0
P-01887,Faraki,Hossein,3,185,1,1,0,0,0,0,0
P-05152,Madanchi,Mehrzad,3,185,1,1,0,0,0,0,0
P-04488,Nosrati,Mohammad,3,184,1,1,0,0,0,0,0
P-04755,Uribe,Mateus,3,184,1,1,0,0,0,0,0
P-09821,Beto,not applicable,3,184,1,1,0,0,1,0,0
P-02881,Poborský,Karel,3,184,1,1,0,0,0,0,0
P-07552,Al-Muwallad,Fahad,3,184,1,1,0,0,0,0,0
P-01262,Osterc,Milan,3,184,1,1,0,0,0,0,0
P-00173,Pančev,Darko,3,183,1,1,0,0,2,0,0
P-00189,Sliti,Naïm,3,183,1,1,0,0,0,0,0
P-00424,Labidi,Khemais,3,183,1,1,0,0,0,0,0
P-08817,Konno,Yasuyuki,3,183,2,2,0,0,0,0,0
P-05215,Mesbah,Djamel,3,183,2,2,0,0,0,0,0
P-00076,Ferreri,Jean-Marc,4,183,1,1,0,0,1,0,0
P-01278,Pernambucano,Juninho,3,183,1,1,0,0,1,0,0
P-07900,Wałdoch,Tomasz,3,182,1,1,0,0,0,0,0
P-08647,Nagy,László,3,182,1,1,0,0,0,0,0
P-07256,Bickel,Thomas,3,182,1,1,0,0,0,0,0
P-08037,Whitley,Aurtis,3,182,1,1,0,0,0,0,0
P-08235,Yotún,Yoshimar,3,182,1,1,0,0,0,0,0
P-01069,Dahleb,Mustapha,3,182,1,1,0,0,0,0,0
P-04671,Kucka,Juraj,3,181,1,1,0,0,0,0,0
P-00856,Baumeister,Ernst,3,181,2,1,0,0,0,0,0
P-01726,Mateus,not applicable,3,181,1,1,0,0,0,0,0
P-07079,Batista,José,3,181,1,1,0,0,0,0,0
P-07931,Kuzmanović,Zdravko,3,181,1,1,0,0,0,0,0
P-07849,Ostolaza,Santiago,3,181,1,1,0,0,0,0,0
P-09290,Kim,Dong-jin,3,181,2,2,0,0,0,0,0
P-00704,Rebrov,Serhii,4,181,1,1,0,0,1,0,0
P-09267,Takahara,Naohiro,3,181,1,1,0,0,0,0,0
P-02133,Pagani,Marcelo,2,180,1,1,0,0,0,0,0
P-03448,Gutiérrez,Manuel,2,180,1,1,0,0,0,0,0
P-03374,Moeschal,Jacques,2,180,1,1,0,0,0,0,0
P-03247,von Känel,Willy,2,180,1,1,0,0,0,0,0
P-02950,Sanfilippo,José,2,180,2,1,0,0,1,0,0
P-03904,Li,Dong-woon,2,180,1,1,0,0,1,0,0
P-01781,Radimec,Libor,2,180,1,1,0,0,0,0,0
P-03392,Andersson,Sven,2,180,1,1,0,0,0,0,0
P-02522,Vincenzi,Guido,2,180,1,1,0,0,0,0,0
P-03753,Markov,Aleksandar,2,180,1,1,0,0,0,0,0
P-07760,Brown,Allan,2,180,1,1,0,0,0,0,0
P-02576,Gràcia,Sígfrid,2,180,1,1,0,0,0,0,0
P-04409,Karagiannis,Vaios,2,180,1,1,0,0,0,0,0
P-01971,Mohamed,Habib,2,180,1,1,0,0,0,0,0
P-00294,Dauda,Fatau,2,180,1,1,0,0,0,0,0
P-03265,Diagne,Raoul,2,180,1,1,0,0,0,0,0
P-02940,Echagüe,Eligio,2,180,1,1,0,0,0,0,0
P-01039,Denílson,not applicable,2,180,1,1,0,0,0,0,0
P-07997,Kolev,Todor,2,180,1,1,0,0,1,0,0
P-07995,Ramos,Eduardo,2,180,1,1,0,0,0,0,0
P-03461,Placente,Diego,2,180,1,1,0,0,0,0,0
P-02529,Ormond,Willie,2,180,1,1,0,0,0,0,0
P-02969,Maldini,Cesare,2,180,1,1,0,0,0,0,0
P-06468,Unzaim,Leongino,2,180,1,1,0,0,0,0,0
P-02569,Pawlak,Krzysztof,2,180,1,1,0,0,0,0,0
P-03441,Prieto,Andrés,2,180,1,1,0,0,1,0,0
P-08998,Boukadida,Mounir,2,180,1,1,0,0,0,0,0
P-03286,Cruz,Osvaldo,2,180,1,1,0,0,0,0,0
P-02544,Flückiger,Marcel,2,180,1,1,0,0,0,0,0
P-09611,Aguilera,Carlos,2,180,1,1,0,0,0,0,0
P-07741,Benítez Cáceres,Delfín,2,180,1,1,0,0,0,0,0
P-02918,Gutiérrez,Efraín,2,180,1,1,0,0,0,0,0
P-01966,Wilshaw,Dennis,2,180,1,1,0,0,1,0,0
P-03945,Medjadi Liegeon,Abdellah,2,180,1,1,0,0,0,0,0
P-01802,Kostov,Aleksandar,2,180,2,2,0,0,0,0,0
P-01020,Jurkemik,Ladislav,2,180,1,1,0,0,0,0,0
P-02897,Caballero,Willy,2,180,1,1,0,0,0,0,0
P-08819,Hernández,Alfredo,2,180,2,2,0,0,0,0,0
P-03983,Herbet,Yves,2,180,1,1,0,0,0,0,0
P-01795,Sequeira,Douglas,2,180,1,1,0,0,0,0,0
P-02904,Andersson,Ernst,2,180,1,1,0,0,0,0,0
P-04023,Mannion,Wilf,2,180,1,1,0,0,1,0,0
P-08904,Říha,Jan,2,180,1,1,0,0,0,0,0
P-04021,Séchehaye,Frank,2,180,1,1,0,0,0,0,0
P-07617,Murray,Jimmy,2,180,1,1,0,0,1,0,0
P-04154,Hermógenes,not applicable,2,180,1,1,0,0,0,0,0
P-01033,Gutiérrez,Miguel,2,180,1,1,0,0,0,0,0
P-04200,Tsymbalar,Ilya,2,180,1,1,0,0,0,0,0
P-04119,Jara Saguier,Darío,2,180,1,1,0,0,0,0,0
P-06220,Adelardo,not applicable,2,180,2,2,0,0,1,0,0
P-01111,Morgan,Willie,2,180,1,1,0,0,0,0,0
P-01035,Hufschmid,Ernst,2,180,1,1,0,0,0,0,0
P-00629,Kim,Young-chul,2,180,1,1,0,0,0,0,0
P-04204,Schnuphase,Rüdiger,2,180,1,1,0,0,0,0,0
P-01028,Jeck,Léon,2,180,1,1,0,0,0,0,0
P-01697,Uvarov,Aleksandr,2,180,1,1,0,0,0,0,0
P-03826,Jordan,Auguste,2,180,1,1,0,0,0,0,0
P-02893,Kozlicek,Paul,2,180,1,1,0,0,0,0,0
P-01897,Álvarez,Édgar,2,180,1,1,0,0,0,0,0
P-03845,Morales,Víctor,2,180,1,1,0,0,0,0,0
P-06269,McKay,Matt,2,180,1,1,0,0,0,0,0
P-01818,Carvallo,Hernán,2,180,1,1,0,0,0,0,0
P-04459,Van der Heyden,Peter,2,180,1,1,0,0,1,0,0
P-01021,Gómez,Gregorio,2,180,1,1,0,0,0,0,0
P-03865,Sívori,Omar,2,180,1,1,0,0,0,0,0
P-03863,Larionov,Nikolay,2,180,1,1,0,0,0,0,0
P-04054,Roberto,not applicable,2,180,1,1,0,0,1,0,0
P-04046,Vandereycken,René,2,180,1,1,0,0,0,0,0
P-07686,Diddens,Jan,2,180,1,1,0,0,0,0,0
P-03257,Vargas,Marcelino,2,180,1,1,0,0,0,0,0
P-03759,Ayala,Hugo,2,180,1,1,0,0,0,0,0
P-03389,Garrido,Lizardo,2,180,1,1,0,0,0,0,0
P-02013,López,Atilio,2,180,1,1,0,0,1,0,0
P-07694,Larsson,Sven-Gunnar,2,180,2,1,0,0,0,0,0
P-08807,Torres,Casimiro,2,180,1,1,0,0,0,0,0
P-00339,Dirar,Nabil,2,180,1,1,0,0,0,0,0
P-08811,Upson,Matthew,2,180,1,1,0,0,1,0,0
P-07982,Céspedes,Casiano,2,180,1,1,0,0,0,0,0
P-03842,Lecue,Simón,2,180,1,1,0,0,0,0,0
P-01762,Özat,Ümit,2,180,1,1,0,0,0,0,0
P-03855,Preguinho,not applicable,2,180,1,1,0,0,3,0,0
P-04076,Šunjić,Toni,2,180,1,1,0,0,0,0,0
P-06671,Wetzer,Rudolf,2,180,1,1,0,0,0,0,0
P-03249,de las Casas,Mario,2,180,1,1,0,0,0,0,0
P-07621,Villegas,José,2,180,2,2,0,0,0,0,0
P-07802,Dudić,Milan,2,180,1,1,0,0,0,0,0
P-08710,Marche,Roger,2,180,2,2,0,0,0,0,0
P-03050,Kaji,Akira,2,180,1,1,0,0,0,0,0
P-02039,Nagy,István,2,180,2,1,0,0,0,0,0
P-08724,Woo,Sang-kwon,2,180,1,1,0,0,0,0,0
P-02173,Díaz,Guillermo,2,180,1,1,0,0,0,0,0
P-02382,Arellano,Raúl,2,180,1,1,0,0,0,0,0
P-01854,Díaz,Eusebio,2,180,1,1,0,0,0,0,0
P-07632,Yang,Seung-kook,2,180,1,1,0,0,1,0,0
P-06653,Fjørtoft,Jan Åge,2,180,1,1,0,0,0,0,0
P-08615,Kennedy,Stuart,2,180,1,1,0,0,0,0,0
P-02787,Villanueva,Alejandro,2,180,1,1,0,0,0,0,0
P-02341,Pak,Li-sup,2,180,1,1,0,0,0,0,0
P-02390,Hewie,John,2,180,1,1,0,0,0,0,0
P-07641,Gu,Sang-bum,2,180,2,1,0,0,0,0,0
P-02357,Varela,Guillermo,2,180,1,1,0,0,0,0,0
P-01849,Eizaguirre,Ignacio,2,180,1,1,0,0,0,0,0
P-07646,Valderrama,Jorge,2,180,1,1,0,0,0,0,0
P-06683,Simon,Jacques,2,180,1,1,0,0,0,0,0
P-03511,Al-Waked,Abdullah,2,180,1,1,0,0,0,0,0
P-08623,Dereuddre,René,2,180,1,1,0,0,0,0,0
P-02975,Hoydonckx,Nic,2,180,1,1,0,0,0,0,0
P-06585,Sokolov,Georgi,2,180,1,1,0,0,1,0,0
P-01054,Muñoz,Manuel,2,180,1,1,0,0,0,0,0
P-08730,Gujdár,Sándor,2,180,1,1,0,0,0,0,0
P-08550,Tomić,Novak,2,180,1,1,0,0,0,0,0
