player_id,total_games_played,n_minutes_played,yellow_card,second_yellow_card,red_card,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,total_own_goals
P-07677,1,90,0,0,0,1,1,0,0,0,0,0
P-07679,5,400,0,0,0,1,1,0,0,1,0,0
P-00667,3,330,0,0,0,1,1,0,0,0,0,0
P-07683,1,90,0,0,0,1,1,0,0,0,0,0
P-07684,1,90,0,0,0,1,1,0,0,0,0,0
P-07685,1,90,0,0,0,1,1,0,0,2,0,0
P-07686,2,180,0,0,0,1,1,0,0,0,0,0
P-07689,1,6,0,0,0,1,1,0,1,0,0,0
P-07692,3,238,0,0,0,1,1,0,0,0,0,0
P-07718,1,90,0,0,0,1,1,0,0,0,0,0
P-07693,2,37,0,0,0,1,1,0,0,0,0,0
P-07694,2,180,0,0,0,2,1,0,0,0,0,0
P-07698,2,58,0,0,0,1,1,0,0,0,0,0
P-00660,1,1,0,0,0,1,1,1,1,0,0,0
P-07700,2,95,0,0,0,2,1,0,0,0,0,0
P-07701,1,5,0,0,0,1,1,0,0,0,0,0
P-07702,3,193,0,0,0,1,1,0,0,0,0,0
P-07704,2,210,0,0,0,2,1,0,0,0,0,0
P-07705,12,725,0,0,0,3,3,0,0,4,0,0
P-07709,3,270,0,0,0,1,1,0,0,1,1,0
P-07711,3,65,0,0,0,1,1,0,0,0,0,0
P-00659,3,207,0,0,0,1,1,0,0,0,0,0
P-07714,3,270,0,0,0,1,1,0,0,0,0,0
P-07717,3,270,0,0,0,1,1,0,0,1,0,0
P-07617,2,180,0,0,0,1,1,0,0,1,0,0
P-00835,1,90,0,0,0,1,1,0,0,0,0,0
P-07213,6,498,0,0,0,1,1,0,0,0,0,0
P-01033,2,180,0,0,0,1,1,0,0,0,0,0
P-06544,1,90,0,0,0,1,1,0,0,0,0,0
P-01030,1,13,0,0,0,1,1,0,0,0,0,0
P-06540,1,60,0,0,1,1,1,0,0,0,0,0
P-06539,3,270,0,0,0,1,1,0,0,0,0,0
P-06538,2,210,0,0,0,1,1,0,0,0,0,0
P-06536,3,270,0,0,0,1,1,0,0,2,1,0
P-06533,2,180,0,0,0,1,1,0,0,0,0,0
P-01028,2,180,0,0,0,1,1,0,0,0,0,0
P-01034,7,630,0,0,0,2,2,0,0,3,0,0
P-01035,2,180,0,0,0,1,1,0,0,0,0,0
P-06526,2,111,0,0,0,1,1,0,0,1,0,0
P-06525,1,90,0,0,0,1,1,0,0,0,0,0
P-06523,1,90,0,0,0,1,1,0,0,1,0,0
P-06522,1,46,0,0,0,1,1,0,0,0,0,0
P-01029,3,263,0,0,0,1,1,0,0,0,0,1
P-06550,2,135,0,0,0,1,1,0,0,0,0,0
P-06579,3,160,0,0,0,1,1,0,0,0,0,0
P-06564,5,404,0,0,0,1,1,0,0,2,0,0
P-01019,3,270,0,0,0,1,1,0,0,0,0,0
P-06574,3,270,0,0,0,1,1,0,0,1,0,0
P-01020,2,180,0,0,0,1,1,0,0,0,0,0
P-06567,1,90,0,0,0,1,1,0,0,0,0,0
P-06566,1,90,0,0,0,1,1,0,0,0,0,0
P-06565,5,417,0,0,0,1,1,0,0,1,0,0
P-06562,3,270,0,0,0,1,1,0,0,3,0,0
P-06552,3,178,0,0,0,1,1,0,0,0,0,0
P-06560,3,270,0,0,0,1,1,0,0,0,0,0
P-01021,2,180,0,0,0,1,1,0,0,0,0,0
P-01025,1,8,0,0,0,1,1,0,0,0,0,0
P-06557,1,90,0,0,0,1,1,0,0,0,0,0
P-01026,3,270,0,0,0,1,1,0,0,0,0,0
P-06554,16,1500,0,0,0,3,3,1,1,0,0,0
P-06521,1,10,0,0,0,1,1,0,0,0,0,0
P-06519,14,731,0,0,0,3,3,1,1,4,1,0
P-06517,12,1080,0,0,0,3,3,0,0,0,0,0
P-06471,5,450,0,0,0,1,1,0,0,2,0,0
P-06480,2,65,0,0,0,1,1,0,0,0,0,0
P-01045,1,90,0,0,0,2,1,0,0,0,0,0
P-01046,1,90,0,0,0,1,1,0,0,0,0,0
P-06476,1,90,0,0,0,1,1,0,0,0,0,0
P-06474,1,26,0,0,0,2,1,0,0,0,0,0
P-06473,5,431,0,0,1,2,2,1,1,2,0,0
P-01047,1,33,0,0,0,1,1,0,1,0,0,0
P-01036,3,90,0,0,0,1,1,0,0,0,0,0
P-01050,2,150,0,0,1,1,1,0,0,0,0,0
P-06468,2,180,0,0,0,1,1,0,0,0,0,0
P-06467,5,400,0,0,1,1,1,0,0,0,0,0
P-01051,1,13,0,0,0,1,1,0,0,0,0,0
P-06465,1,46,0,0,0,1,1,0,0,0,0,0
P-06464,5,450,0,0,0,1,1,1,0,0,0,0
P-06482,3,270,0,0,0,1,1,0,0,1,0,0
P-06484,3,204,0,0,0,1,1,0,0,0,0,0
P-06485,1,73,0,0,0,1,1,0,0,0,0,0
P-06486,4,390,0,0,0,1,1,0,0,1,0,0
P-01044,3,270,0,0,0,1,1,0,0,0,0,0
P-06491,3,270,0,0,0,1,1,0,0,0,0,0
P-01041,4,390,0,0,0,1,1,0,0,1,0,0
P-01039,2,180,0,0,0,1,1,0,0,0,0,0
P-06501,1,90,0,0,0,1,1,0,0,0,0,0
P-06503,4,316,0,0,0,1,1,0,0,4,0,0
P-06505,1,24,0,0,0,1,1,0,0,0,0,0
P-01037,5,450,0,0,0,2,2,1,0,0,0,0
P-06508,4,360,0,0,0,2,1,0,0,1,0,0
P-06509,1,72,0,0,0,1,1,0,0,0,0,0
P-06511,9,840,0,0,0,2,2,0,0,0,0,0
P-06513,2,140,0,0,0,2,1,0,0,0,0,0
P-06515,1,90,0,0,0,1,1,0,0,0,0,0
P-06577,2,32,0,0,0,1,1,0,0,0,0,0
P-06581,1,28,0,0,0,1,1,0,0,0,0,0
P-06711,1,90,0,0,0,1,1,0,0,0,0,0
P-06669,1,90,0,0,0,1,1,0,0,0,0,0
P-06678,2,104,0,0,0,1,1,0,0,0,0,0
P-00978,2,180,0,0,0,1,1,0,0,1,0,0
P-06676,3,247,0,0,0,1,1,0,0,0,0,0
P-06675,4,360,0,0,0,1,1,0,0,2,0,0
P-06672,4,360,0,0,0,2,2,0,0,1,0,0
P-06671,2,180,0,0,0,1,1,0,0,0,0,0
P-00983,4,127,0,0,0,1,1,0,0,0,0,0
P-06681,5,339,0,0,0,2,2,0,0,0,0,0
P-06666,2,44,0,0,0,1,1,0,0,0,0,0
P-06665,3,270,0,0,0,1,1,0,0,0,0,0
P-06664,3,270,0,0,0,1,1,0,0,0,0,0
P-06663,3,270,0,0,0,1,1,0,0,0,0,0
P-06661,2,180,0,0,0,1,1,0,0,0,0,0
P-00985,14,1227,0,0,0,3,3,0,0,5,1,0
P-06679,1,90,0,0,0,1,1,0,0,0,0,0
P-00977,1,45,0,0,0,1,1,0,0,0,0,0
P-01017,1,23,0,0,0,1,1,0,1,0,0,0
P-06697,1,16,0,0,0,1,1,0,0,0,0,0
P-06708,7,630,0,0,0,1,1,0,0,0,0,0
P-00963,1,120,0,0,0,1,1,0,1,1,0,0
P-06706,5,207,0,0,0,1,1,0,0,0,0,0
P-06701,5,480,0,0,0,2,2,0,0,0,0,0
P-00968,2,94,0,0,1,1,1,0,0,0,0,0
P-00970,3,270,0,0,0,1,1,0,0,0,0,0
P-06696,2,99,0,0,0,1,1,0,0,0,0,0
P-06683,2,180,0,0,0,1,1,0,0,0,0,0
P-06694,2,27,0,0,0,1,1,0,0,0,0,0
P-00972,3,225,0,0,0,1,1,0,0,1,0,0
P-00974,1,90,0,0,0,1,1,0,0,0,0,0
P-06687,2,36,0,0,0,1,1,0,0,0,0,0
P-00975,7,630,0,0,0,3,3,0,0,0,0,0
P-06684,10,515,0,0,0,2,2,0,0,0,0,0
P-00988,5,352,0,0,0,2,2,0,0,1,0,0
P-00989,4,164,0,0,1,2,2,0,0,1,0,0
P-06653,2,180,0,0,0,1,1,0,0,0,0,0
P-06602,1,2,0,0,0,1,1,0,0,0,0,0
P-06612,6,570,0,0,0,1,1,1,0,0,0,0
P-06611,1,90,0,0,0,1,1,0,0,0,0,0
P-06609,11,572,0,0,0,2,2,0,0,2,0,0
P-06608,5,450,0,0,0,2,1,0,0,3,0,0
P-06607,3,270,0,0,0,1,1,0,0,0,0,0
P-06605,3,158,0,0,0,1,1,0,0,0,0,0
P-06598,3,193,0,0,0,1,1,0,0,1,0,0
P-06648,9,870,0,0,0,2,2,0,0,0,0,0
P-06597,4,360,0,0,0,2,1,0,0,0,0,0
P-06596,2,102,0,0,0,1,1,0,0,0,0,0
P-01011,2,99,0,0,0,1,1,0,0,0,0,0
P-06589,1,62,0,0,0,1,1,0,0,0,0,0
P-01014,1,36,0,0,0,1,1,0,0,0,0,0
P-06585,2,180,0,0,0,1,1,0,0,1,0,0
P-01009,6,540,0,0,0,1,1,0,0,0,0,0
P-06615,3,244,0,0,0,1,1,0,0,0,0,0
P-06616,1,90,0,0,0,2,1,0,0,0,0,0
P-06617,3,40,0,0,0,1,1,0,0,0,0,0
P-01003,2,136,0,0,0,1,1,0,0,0,0,0
P-01002,1,17,0,0,0,1,1,0,0,0,0,0
P-06626,3,120,0,0,0,1,1,0,0,0,0,0
P-06627,3,270,0,0,0,1,1,0,0,0,0,0
P-06629,1,120,0,0,0,2,1,0,0,0,0,0
P-06635,4,360,0,0,0,1,1,0,0,0,0,0
P-06636,1,90,0,0,0,1,1,0,0,0,0,0
P-00998,1,120,0,0,0,1,1,0,0,0,0,0
P-00996,2,180,0,0,0,1,1,0,0,0,0,0
P-06644,2,60,0,0,0,1,1,0,0,1,0,0
P-00993,4,390,0,0,0,1,1,0,0,1,0,0
P-06646,3,270,0,0,0,1,1,0,0,0,0,0
P-06647,4,360,0,0,0,2,1,0,0,1,0,0
P-06463,1,90,0,0,0,1,1,0,0,0,0,0
P-06460,1,90,0,0,0,1,1,0,0,0,0,0
P-06459,3,300,0,0,0,1,1,0,0,1,0,0
P-06290,5,450,0,0,0,2,2,0,0,3,0,0
P-06297,4,345,0,0,0,1,1,0,0,0,0,0
P-01094,2,173,0,0,0,1,1,0,0,0,0,0
P-06295,1,90,0,0,0,1,1,0,0,0,0,0
P-06293,2,210,0,0,0,1,1,0,0,0,0,0
P-06292,10,432,0,0,0,2,2,0,0,1,0,0
P-06291,3,58,0,0,0,3,1,0,0,0,0,0
P-06285,4,390,0,0,0,1,1,0,0,0,0,0
P-06300,1,90,0,0,0,1,1,0,0,0,0,0
P-01097,5,415,0,0,0,2,2,0,0,0,0,0
P-06283,2,106,0,0,0,1,1,0,0,0,0,0
P-06280,2,180,0,0,0,1,1,0,0,0,0,0
P-06278,2,21,0,0,0,1,1,0,0,0,0,0
P-06276,5,450,0,0,0,1,1,1,0,4,0,0
P-01100,2,93,0,0,0,1,1,0,0,0,0,0
P-06299,3,270,0,0,0,1,1,0,0,0,0,0
P-06302,2,173,0,0,0,1,1,0,0,0,0,0
P-01054,2,180,0,0,0,1,1,0,0,0,0,0
P-06315,3,144,0,0,0,2,2,0,0,0,0,0
P-06328,2,44,0,0,0,1,1,0,0,0,0,0
P-01081,7,630,0,0,0,2,2,0,0,0,0,0
P-01083,4,179,0,0,0,1,1,0,0,2,0,0
P-01087,2,36,0,0,0,1,1,0,0,0,0,0
P-06318,17,1522,0,0,0,4,4,1,0,1,0,0
P-06317,3,189,0,0,0,1,1,0,0,0,0,0
P-01090,3,151,0,0,0,2,1,0,0,0,0,0
P-06303,3,270,0,0,0,1,1,0,0,0,0,0
P-06312,2,78,0,0,0,1,1,0,0,0,0,0
P-01092,1,90,0,0,0,1,1,0,1,1,0,0
P-06308,3,254,0,0,0,1,1,0,0,0,0,0
P-01093,1,90,0,0,0,1,1,0,0,0,0,0
P-06306,3,270,0,0,0,1,1,0,0,0,0,0
P-06305,12,1071,0,0,0,2,2,1,1,1,0,0
P-06270,2,136,0,0,0,1,1,0,1,0,0,0
P-06269,2,180,0,0,0,1,1,0,0,0,0,0
P-06266,3,270,0,0,0,1,1,0,0,0,0,0
P-06222,6,540,0,0,0,1,1,0,0,1,0,0
P-06231,1,70,0,0,0,1,1,0,0,0,0,0
P-01108,2,127,0,0,0,1,1,0,0,0,0,0
P-06228,3,248,0,0,0,1,1,0,0,0,0,0
P-06227,1,43,0,0,0,1,1,0,0,0,0,0
P-06226,5,428,0,0,0,1,1,0,0,0,0,0
P-06225,3,270,0,0,0,3,2,0,0,1,0,0
P-06220,2,180,0,0,0,2,2,0,0,1,0,0
P-01102,2,37,0,0,0,1,1,1,0,0,0,0
P-01111,2,180,0,0,0,1,1,0,0,0,0,0
P-06217,2,180,0,0,0,1,1,0,0,0,0,0
P-06216,7,630,0,0,0,2,2,0,1,8,0,0
P-06215,4,360,0,0,0,1,1,0,0,0,0,0
P-01112,1,90,0,0,0,2,1,0,0,0,0,0
P-06211,6,540,0,0,0,1,1,1,0,0,0,0
P-01107,1,90,0,0,0,1,1,0,0,0,0,0
P-06235,8,780,0,0,0,2,2,0,0,1,0,0
P-06236,1,79,0,0,0,1,1,0,0,0,0,0
P-06238,6,540,0,0,0,1,1,0,0,3,0,0
P-01105,2,36,0,0,0,1,1,0,0,0,0,0
P-06240,7,630,0,0,0,2,2,0,0,0,0,0
P-01104,7,585,0,0,0,2,2,0,0,0,0,0
P-06245,2,180,0,0,0,1,1,0,0,0,0,0
P-06246,1,56,0,0,0,1,1,0,0,0,0,0
P-01103,1,61,0,0,0,1,1,0,0,0,0,0
P-06252,2,130,0,0,0,1,1,0,0,0,0,0
P-06253,1,90,0,0,0,1,1,0,0,0,0,0
P-06255,7,690,0,0,0,1,1,0,0,0,0,0
P-06257,2,76,0,0,0,1,1,0,0,0,0,0
P-06259,3,270,0,0,0,1,1,0,0,0,0,0
P-06261,1,23,0,0,0,1,1,0,0,0,0,0
P-06262,3,89,0,0,0,2,2,0,0,0,0,0
P-06335,1,79,0,0,0,1,1,0,0,0,0,0
P-06336,2,180,0,0,0,1,1,0,0,0,0,0
P-01077,4,205,0,0,0,1,1,0,0,0,0,0
P-01059,3,256,0,1,0,1,1,0,0,0,0,0
P-06424,1,29,0,0,0,2,1,0,0,0,0,0
P-06423,3,270,0,0,0,1,1,0,0,0,0,0
P-06416,4,360,0,0,0,1,1,1,0,1,0,0
P-06414,1,45,0,0,0,1,1,0,0,0,0,0
P-06413,2,180,0,0,0,1,1,0,0,0,0,0
P-06412,2,180,0,0,0,1,1,0,0,1,0,0
P-06409,4,390,0,0,0,2,1,0,0,0,0,0
P-01060,1,90,0,0,0,1,1,0,0,0,0,0
P-06408,3,270,0,0,0,1,1,0,0,0,0,0
P-06407,2,180,0,0,0,1,1,0,0,0,0,0
P-06405,5,244,0,0,0,2,2,0,0,0,0,0
P-06400,12,1020,0,0,0,2,2,1,1,1,0,0
P-06399,3,270,0,0,0,1,1,0,0,0,0,0
P-06397,4,360,0,0,0,1,1,0,0,0,0,0
P-06425,3,270,0,0,0,1,1,0,0,0,0,0
P-06426,1,1,0,0,0,1,1,0,0,0,0,0
P-06427,2,180,0,0,0,1,1,0,0,1,0,0
P-06432,2,55,0,0,0,2,1,0,0,0,0,0
P-06434,2,180,0,0,0,1,1,0,0,0,0,0
P-06435,3,270,0,0,0,1,1,0,0,3,0,0
P-06436,2,119,0,0,0,1,1,0,0,0,0,0
P-06437,3,270,0,0,0,1,1,0,0,0,0,0
P-06440,3,201,0,0,0,2,1,0,0,0,0,0
P-06444,1,82,0,0,0,1,1,0,0,0,0,0
P-01055,1,90,0,0,0,1,1,0,0,0,0,0
P-06449,7,503,0,0,0,2,2,1,1,0,0,0
P-06452,3,201,0,0,0,1,1,0,0,0,0,0
P-06453,3,255,0,0,0,1,1,0,0,0,0,0
P-06454,3,270,0,0,0,1,1,0,0,0,0,0
P-06456,3,190,0,0,0,1,1,0,0,0,0,0
P-06457,2,180,0,0,0,1,1,0,0,0,0,0
P-06396,2,95,0,0,0,1,1,0,0,0,0,0
P-06394,3,225,0,0,0,1,1,0,0,1,0,0
P-06340,3,193,0,0,0,1,1,0,0,0,0,0
P-01071,3,270,0,0,0,1,1,0,0,0,0,0
P-06364,2,40,0,0,0,1,1,0,0,0,0,0
P-06362,2,31,0,0,0,1,1,0,0,0,0,0
P-06361,7,558,0,0,0,3,3,0,0,1,0,0
P-01068,3,270,0,0,0,1,1,0,0,0,0,0
P-01069,3,182,0,0,0,1,1,0,0,0,0,0
P-01070,5,450,0,0,0,1,1,1,1,6,0,0
P-01074,3,270,0,0,0,1,1,0,0,0,0,0
P-06392,3,270,0,0,0,1,1,0,0,1,0,0
P-01076,4,341,0,0,0,1,1,0,0,0,0,0
P-06346,4,252,0,0,0,1,1,0,0,0,0,0
P-06345,1,90,0,0,0,1,1,0,0,0,0,0
P-06344,10,534,0,0,0,3,3,0,1,2,0,0
P-06343,6,415,0,0,0,2,2,0,0,1,1,0
P-06342,2,180,0,0,0,1,1,0,0,0,0,0
P-01067,9,835,0,0,0,2,2,0,0,0,0,0
P-06367,2,180,0,0,0,1,1,0,0,0,0,0
P-06370,3,151,0,0,0,1,1,0,0,0,0,0
P-06371,3,300,0,0,0,1,1,0,0,0,0,0
P-01065,1,90,0,0,0,1,1,0,0,0,0,0
P-01062,1,33,0,0,0,1,1,0,0,0,0,0
P-06376,3,270,0,0,0,1,1,0,0,0,0,0
P-06377,6,281,0,0,0,2,2,1,1,0,0,0
P-06378,1,90,0,0,0,1,1,0,0,0,0,0
P-06380,1,29,0,0,0,1,1,0,0,0,0,0
P-01061,3,270,0,0,0,1,1,0,0,0,0,0
P-06383,3,270,0,0,0,1,1,0,0,0,0,0
P-06384,1,90,0,0,0,1,1,0,0,0,0,0
P-06385,1,90,0,0,0,1,1,0,0,0,0,0
P-06386,8,660,0,0,0,2,2,0,0,1,0,0
P-06388,3,270,0,0,0,1,1,0,0,0,0,0
P-06389,3,148,0,0,0,1,1,0,0,1,0,0
P-06709,2,180,0,0,0,1,1,0,0,0,0,0
P-06712,3,270,0,0,0,1,1,0,0,0,0,0
P-07212,2,31,0,0,0,1,1,0,0,0,0,0
P-00852,3,270,0,0,0,1,1,0,0,1,0,0
P-07049,1,120,0,0,0,1,1,0,0,0,0,0
P-07047,6,540,0,0,0,3,2,0,0,0,0,0
P-07045,1,4,0,0,0,1,1,0,0,0,0,0
P-07044,3,270,0,0,0,1,1,0,0,0,0,0
P-07043,1,120,0,0,0,1,1,0,0,0,0,0
P-07042,1,46,0,0,0,1,1,0,0,0,0,0
P-07037,11,822,0,0,0,2,2,0,0,0,0,0
P-07053,2,75,0,0,0,1,1,0,0,0,0,0
P-00853,1,90,0,0,0,1,1,0,0,0,0,0
P-00854,4,360,0,0,0,2,2,0,0,1,0,0
P-07032,2,105,0,0,0,1,1,0,0,0,0,0
P-07031,1,16,0,0,0,1,1,0,0,0,0,0
P-00855,1,90,0,0,0,1,1,0,0,0,0,0
P-07029,3,270,0,0,0,1,1,0,0,0,0,0
P-07052,5,358,0,0,0,1,1,0,0,1,0,0
P-07055,3,260,0,0,0,1,1,0,0,1,0,0
P-07090,3,270,0,0,0,1,1,0,0,0,0,0
P-07075,4,166,0,0,0,2,2,0,0,1,0,0
P-07087,2,32,0,0,0,1,1,0,0,0,0,0
P-07083,2,180,0,0,0,2,2,0,1,0,0,0
P-07082,3,270,0,0,0,1,1,0,0,1,0,0
P-07081,5,145,0,0,0,1,1,1,1,0,0,0
P-07079,3,181,0,0,1,1,1,0,0,0,0,0
P-07077,4,293,0,0,0,2,2,0,0,0,0,0
P-07073,2,91,0,0,0,1,1,0,0,0,0,0
P-07056,5,450,0,0,0,2,2,0,0,0,0,0
P-07068,2,135,0,0,0,1,1,0,0,0,0,0
P-07066,3,205,0,0,0,1,1,0,0,0,0,0
P-00851,1,90,0,0,0,1,1,0,0,0,0,0
P-07061,3,228,0,0,0,1,1,0,0,0,0,0
P-07060,3,226,0,0,0,2,1,0,0,0,0,0
P-07057,3,270,0,0,0,2,2,0,0,0,0,0
P-00856,3,181,0,0,0,2,1,0,0,0,0,0
P-07024,5,480,0,0,0,1,1,0,0,0,0,0
P-07023,3,216,0,0,0,1,1,0,0,6,2,0
P-06969,3,270,0,0,0,1,1,0,0,0,0,0
P-06979,6,540,0,0,0,2,2,0,0,0,0,0
P-06978,2,180,0,0,0,1,1,0,0,1,0,0
P-00882,1,41,0,0,0,1,1,0,0,0,0,0
P-06974,1,90,0,0,0,1,1,0,0,0,0,0
P-06973,1,71,0,0,0,1,1,0,0,0,0,0
P-06971,2,180,0,0,0,1,1,0,0,0,0,0
P-00883,2,180,0,0,0,1,1,0,0,0,0,0
P-00857,1,34,0,0,0,1,1,0,0,0,0,0
P-06965,3,270,0,0,0,1,1,0,0,0,0,0
P-06964,4,297,0,0,0,1,1,0,0,1,0,0
P-06963,3,270,0,0,0,1,1,0,0,2,0,0
P-00884,3,300,0,0,0,1,1,0,0,1,0,0
P-00886,1,120,0,0,0,1,1,0,0,0,0,0
P-06959,3,252,0,0,0,2,1,0,0,0,0,0
P-00880,2,15,0,0,0,1,1,0,0,0,0,0
P-00878,1,20,0,0,0,1,1,0,0,0,0,0
P-06987,2,210,0,0,0,1,1,0,0,1,0,0
P-06990,2,124,0,0,0,1,1,0,0,1,0,0
P-06992,2,31,0,0,0,1,1,0,0,0,0,0
P-06994,6,319,0,0,0,2,2,1,1,0,0,0
P-06996,4,231,0,0,0,1,1,0,0,2,0,0
P-06999,17,1175,0,0,1,4,4,1,1,6,0,0
P-07003,2,180,0,0,0,1,1,0,0,0,0,0
P-00868,1,90,0,0,0,1,1,0,1,0,0,0
P-07006,4,246,0,0,0,1,1,0,0,0,0,0
P-07007,1,90,0,0,0,1,1,0,0,0,0,0
P-07008,1,90,0,0,0,1,1,0,1,0,0,0
P-00859,3,270,0,0,0,1,1,0,0,2,0,0
P-07014,1,12,0,0,0,1,1,0,0,0,0,0
P-07016,4,360,0,0,1,1,1,0,0,0,0,0
P-00858,1,120,0,0,0,1,1,0,0,0,0,0
P-07088,3,270,0,0,0,1,1,0,0,0,0,0
P-00847,1,90,0,0,0,1,1,0,0,0,0,0
P-06714,4,360,0,0,0,2,2,0,0,1,0,0
P-00823,5,423,0,0,0,1,1,0,0,0,0,0
P-07184,3,270,0,0,0,1,1,0,0,0,0,0
P-07181,3,270,0,0,0,1,1,0,0,0,0,0
P-07176,5,288,0,0,0,1,1,0,0,1,0,0
P-07175,1,18,0,0,0,1,1,0,0,0,0,0
P-00818,3,238,0,0,0,1,1,0,0,0,0,0
P-07172,2,210,0,0,0,1,1,0,0,0,0,0
P-07167,3,270,0,0,0,1,1,0,0,0,0,0
P-07187,3,270,0,0,0,1,1,0,0,2,0,0
P-07166,1,64,0,0,0,1,1,0,0,0,0,0
P-07165,1,15,0,0,0,1,1,0,0,0,0,0
P-07164,4,95,0,0,0,2,2,0,0,0,0,0
P-07162,1,90,0,0,0,4,1,0,1,0,0,0
P-07158,5,450,0,0,0,1,1,0,0,0,0,0
P-07157,2,45,0,0,0,2,2,0,0,0,0,0
P-07185,3,300,0,0,0,1,1,0,0,0,0,0
P-00815,1,90,0,0,0,1,1,0,0,0,0,0
P-07092,1,5,0,0,0,1,1,0,0,0,0,0
P-00807,1,3,0,0,0,1,1,0,0,0,0,0
P-00804,3,270,0,0,0,3,3,0,0,2,0,0
P-07209,4,360,0,0,0,2,2,0,0,1,0,0
P-07206,1,90,0,0,0,1,1,0,0,0,0,0
P-07205,12,1080,0,0,0,2,2,2,2,2,0,0
P-07203,3,129,0,0,0,2,1,0,0,0,0,0
P-00805,8,720,0,0,0,2,2,0,0,0,0,0
P-07200,20,1800,0,0,0,3,3,0,0,10,0,0
P-07191,1,46,0,0,0,1,1,0,0,0,0,0
P-00810,1,90,0,0,0,1,1,0,0,0,0,0
P-07197,3,270,0,0,0,3,2,0,0,0,0,0
P-00814,4,360,0,0,0,2,1,0,0,1,0,0
P-07194,5,403,0,0,0,2,2,0,0,0,0,0
P-07193,1,63,0,0,0,1,1,0,0,0,0,0
P-07192,5,450,0,0,0,1,1,0,0,0,0,0
P-00826,2,180,0,0,0,1,1,1,1,2,0,0
P-07155,5,480,0,0,0,1,1,0,0,0,0,0
P-07154,3,245,0,0,0,1,1,1,0,0,0,0
P-00836,2,180,0,0,0,1,1,0,0,0,0,0
P-07123,4,284,0,0,0,1,1,0,0,0,0,0
P-07121,1,90,0,0,0,1,1,0,0,0,0,1
P-07119,4,180,0,0,0,2,2,0,0,0,0,0
P-07118,1,13,0,0,0,1,1,0,0,0,0,0
P-07117,1,90,0,0,0,1,1,0,1,0,0,0
P-07116,4,390,0,0,0,1,1,0,0,0,0,0
P-00837,1,90,0,0,0,2,1,0,0,0,0,0
P-07153,1,13,0,0,0,1,1,0,0,0,0,0
P-07112,1,90,0,0,0,1,1,0,1,0,0,0
P-07108,3,270,0,1,0,1,1,0,0,0,0,0
P-07106,1,46,0,0,0,1,1,0,0,0,0,0
P-00839,1,90,0,0,0,1,1,0,0,0,0,0
P-00841,2,180,0,0,0,1,1,0,0,0,0,0
P-07100,8,720,0,0,0,2,2,0,0,4,2,0
P-07125,1,120,0,0,0,1,1,0,0,0,0,0
P-08021,1,6,0,0,0,1,1,0,0,0,0,0
P-07128,10,932,0,1,0,2,2,1,1,0,0,0
P-07129,3,270,0,0,0,1,1,0,0,0,0,0
P-07131,3,270,0,0,0,1,1,0,0,1,0,0
P-07133,2,180,0,0,0,1,1,0,0,0,0,0
P-00834,2,180,0,0,0,1,1,0,0,0,0,0
P-07135,1,90,0,0,0,1,1,0,0,0,0,0
P-07137,2,180,0,0,0,1,1,0,0,0,0,0
P-07138,8,720,0,0,0,3,2,1,2,0,0,0
P-00833,3,270,0,0,0,1,1,0,0,0,0,0
P-07140,1,90,0,0,0,1,1,0,0,0,0,0
P-07146,2,100,0,0,1,1,1,0,0,0,0,0
P-07149,5,480,0,0,0,1,1,0,0,0,0,0
P-07150,4,360,0,0,0,2,2,0,0,3,0,0
P-07151,1,2,0,0,0,1,1,0,0,0,0,0
P-07152,1,50,0,0,0,1,1,0,0,0,0,0
P-00888,3,270,0,0,0,1,1,0,0,0,0,0
P-06955,1,90,0,0,0,1,1,0,0,0,0,0
P-00889,3,270,0,0,0,2,1,0,0,0,0,0
P-06795,3,171,0,0,0,1,1,0,0,0,0,0
P-06806,1,78,0,0,0,1,1,0,0,0,0,0
P-06805,2,180,0,0,0,1,1,0,0,0,0,0
P-00932,3,270,0,0,0,1,1,0,0,0,0,0
P-00933,1,90,0,0,0,2,1,0,0,0,0,0
P-00939,1,38,0,0,0,1,1,0,0,0,0,0
P-06796,2,180,0,0,0,1,1,0,0,0,0,0
P-06794,9,840,0,0,0,2,2,0,1,0,0,0
P-06810,1,40,0,0,0,1,1,0,0,1,0,0
P-06792,6,570,0,0,0,2,2,0,0,0,0,1
P-06791,2,180,0,0,0,1,1,0,0,0,0,0
P-00941,9,834,0,0,0,2,2,0,0,0,0,0
P-06785,4,79,0,0,0,1,1,0,0,0,0,0
P-06783,4,360,0,0,0,2,2,0,0,0,0,0
P-06781,3,192,0,0,0,2,2,0,0,0,0,0
P-00931,8,452,0,0,0,3,3,0,0,1,0,0
P-06812,3,150,0,0,0,1,1,0,0,0,0,0
P-06953,1,90,0,0,0,1,1,0,0,0,0,0
P-06825,8,699,0,0,0,2,2,0,0,0,0,0
P-00924,1,40,0,0,0,2,1,0,1,0,0,0
P-06834,5,510,0,0,0,1,1,0,0,0,0,0
P-06833,4,285,0,0,0,1,1,0,0,0,0,0
P-06830,1,90,0,0,0,1,1,0,0,0,0,0
P-00927,4,264,0,0,0,1,1,0,0,0,0,0
P-06826,5,345,0,0,0,2,2,0,0,1,0,0
P-06824,5,450,0,0,0,2,2,0,0,1,0,0
P-06815,3,166,0,0,0,1,1,0,0,0,0,0
